File Length,C# character-level grammar parse time (seconds),C# character-level grammar reachable SPPF node count,C# character-level grammar full SPPF node count,C# character-level grammar reachable SPPF edge count,C# character-level grammar full SPPF edge count,C# character-level grammar reachable non-token SPPF node count,C# character-level grammar full non-token SPPF node count,C# character-level grammar reachable non-token SPPF edge count,C# character-level grammar full SPPF non-token edge count,C# character-level grammar ambiguity node count,C# character-level grammar GSS node count,C# character-level grammar GSS edge count,C# character-level grammar descriptor count,C# w/o lexical disambiguation output triple set size,C# w/o lexical disambiguation output no. of tokenisations,C# w/o lexical disambiguation lex time (seconds),C# w/o lexical disambiguation parse time (seconds),C# w/o lexical disambiguation total time (seconds),C# w/o lexical disambiguation reachable SPPF node count,C# w/o lexical disambiguation full SPPF node count,C# w/o lexical disambiguation reachable SPPF edge count,C# w/o lexical disambiguation full SPPF edge count,C# w/o lexical disambiguation ambiguity node count,C# w/o lexical disambiguation GSS node count,C# w/o lexical disambiguation GSS edge count,C# w/o lexical disambiguation descriptor count,C# with full lexical disambiguation output triple set size,C# with full lexical disambiguation output no. of tokenisations,C# with full lexical disambiguation lex time (seconds),C# with full lexical disambiguation parse time (seconds),C# with full lexical disambiguation total time (seconds),C# with full lexical disambiguation reachable SPPF node count,C# with full lexical disambiguation full SPPF node count,C# with full lexical disambiguation reachable SPPF edge count,C# with full lexical disambiguation full SPPF edge count,C# with full lexical disambiguation ambiguity node count,C# with full lexical disambiguation GSS node count,C# with full lexical disambiguation GSS edge count,C# with full lexical disambiguation descriptor count
81749,14.377743309000001,1232007,2653670,1408255,3250910,629003,1909619,705337,2174902,128004,2188861,3947454,8327819,281431,14704110491430798212736612725667514719674872335906681336484005884600761695734314039515825291005032186594107553187163137710717359533879031713439245984349582316929102233447278992338419342615337827734006883343060256921419363668511366322587568664521761638256240722971134458017008668106874565264368618056110554641102363265381843257885084028118418196730606718089552342141089305421245921016586734155466884571770231250085182911686831347289873146642971479404605854249235306301179224501797001207632842676402740239267243123536562519288440512579903656444285360071609405285651653762438072001199933643714869695766650153981373105120309824125882308504092568035405556391920015954883844486677266636591572908473417464433691838090802154481778689779199494164520856208203480756314585762507984368153420087105680772922042192889143088906595723776438754241125237801962964092057054684779382256178275519051320490421520460568861089549492084066224798126618131904103407353807658993459842993781139378941535456504401778434912631061258177920630465624264812499257142906774401167220916488784439366824253801637182197205671812127561482091199155108354922220366186065622294925058346921437377855528230657385960783511067066619686100260568316538266292139946517339998267607745380314938367526902545316093630615716448880404662190958003940307115809702327409938729726797179650366178957239373724273235632259462185167151403079230005407264537463833137519816392658160575497033568286828649141177429548148165881074573670679188537979187513269913383570750940883673923174199659499480500950267839714530988596685761622374913229469528030232121184097324216356121903385227439074301714076738751071338459432433261282461060216369021216725502354148267837341943375234336088260891583671484705711448891562717316339633346100348037845663763722399180361837966604446458842417328654931140421486368748133178737996613974584448456515354250782355037984907799148721697106983715536901222300599478855720150167195883190189227684933189466768490741798845846680129284807819764438619585920429422033348046569967309288567136854534326657874543024875639940955646674227572869540749511593364124644308639351231642897771142536501809792225506554695815664986954590060126585874245147779498946851522228087124015896737451282461075034549369785469942260780988102268402379054216593759664077211269212608490896989377036565779489380713966487037442749888991140650601517814034578574351002323649456792614607860472202777197457525604616948819086648275829267373844649992660037887045314786308768072065361013474360324555701890616136098236600987179372812412880924866157746046207449280468353091537683636015882736684398929327612255581800476904986644422568747670996675710152342733999513442821755770835439458396549486442058675443463625241787362425226875431485392180227883316473216390701704476861406475718921461050705872319982205912554165994604402697166054524261326340925262271093165364861833625812809431263050043413795081494448110302918818186921564400692348370145167495391776613686458113239118607832094900847307931603879016563656599830047945759981223256097454358965287365012271989169524604791188626708961121719043932511698543810793934647055277415667895288151446616399228022030439392412262078121048770766522349350890263302607147957249708594114741033137029677704149533571300734477588864936814073391261993292218014474659786438637642193411510538996994466051756591434761755260435572872036755236057804267597973651161061601896438197805304911122729116700981333208325206038367307534984121631822007064167698114654702132418602023604965317638559559755262279801463926276633098230419570438527742784302285994952813427460382373821305267687001055378776786258717284692744427586766964797726065542424486279006083808441422892510236538081948795966874786537895593133662206057139781688991943199513538559948919254867005268090351685625738923899084425273013918572494058593983204252298972646815877739501844233398837305164760139150892186530835748487283863916797109794349601453239211606681053115842397962365344835477916780485800485560173736795929957294314546505196890930038468637388370705298536902184227265195958144501639043799019696133754747089764420710146477967382270976059700797101863657879280823015824324103083999643744433781774750902705460241316518154289760676623093481261903143325171262182464168384131010077589306304275405306171698287252689060124305551293966058129250042130540103119372749490124445532628121155858736988937576434912823808321149179273580088448953432553040877967580157770425731706949300842651993724114846950637821699214283428069122514583830214194790027485675468248848598212918802624336467422605451771786733597218391582108480855929761741419865239243289194205433252487779444905210178625514107713380865901256542575433579345896122744681478306441602350565686248989596589089431078117075354022233775387286725413716608609792368227377819650679597794850536636254358697843867274916306327704320173469318128714305829528640425175607528245823621777055101558014302105676097299192952985737859362477664402002651895848393642109219493882861312418116873070265706601553157305489717206137445403753953760519367619765492927962829873874982581735703037233091779532060319132885270042844712170739038787017577161654150173694698142188263022828756910026906422510167692499503388638072705288541741035352250474443664293002347633454817402976324884840858705762323114346029464248091820613273601146662828053435986340168375573907352756050825958660212867262013721631304199574832206548923523633185462064749386268185001301755806339413226657744235145823229477252276410149895188118002179529730535426076196642836286137680851631648244940889145816331643133134804344576250889314311493434530998258555351970103823091485815797775728425501836503533930244874729533544474238582561670961540367118419064949807055372064814583969209077096498601721048602513722508701871942912213449916613719899195865864048423312712066842888760865039336743637205396748269586680736428279000378467490088995619639290182692351740995683189470457902464097463410319749013261392939418767698009551158881735257978245500293003332355378942738045181703643734320810688321434240322622769627029856519315584074144405844878625484913566758814441657240502445793827081944058618826986409652690295736977731308677463611213121605130626746436084730332056299216199572095229203288918900945280366648441665329135461165997648934232921456708404653366456138980693526462838867614466876255544068861403620426471351433864905102641672269273382228223786034550364273704554176619534261892109706161123582560271679874837014250867157921453916638379104397512281115632652257760890503640965963830764563385935608235320203051481320193853609494244159207309944487465007893306981901110448251528101553680366887905971342717953382944874281476094179016938637732648300761385496224676385197417025004560529789785390709798643340328001461310005870742851420160989704915189040070150553085017619354174109441779192765706045364553220650452482167953320361025577230091689780066307087138735278871754918454144412608104701752374789656265551648384065963365838584882524209372989046825061842946783745282086539269970336779578485941326654069307419330014267913443677241788734974372151794034046498069183396932233762668914245615585539598038465546475758841776836839017182422460487658767371299702992016969653639562564021524640484381990941509368534977172021480552098684464909801775938162365652807053422353124605872494953965003099203757868217765359905959601702434839306271544130414110994905562377207690534668707251408403285962444304241978374004616362954135453786233458387164183010134700642147249012923153445026729233969777162942328446211070515339538993848777875703010140757001212534133574371095135983846144251502958612605951221792348563168133255107644528274451714354497345721148400604416680144948317728526619045141663547899442939061142475991989232079975533118208968930226552753198386580831570873927687108188241174037172801332700044271748559323989123505937717861170776715561046677256901945906152142084870011444536764328730249699119807209338351985748741463979798275110946752943890680262020132461917126498509019488115881857021546064766488720083006631764630197517273721559063897121416492822243963130025617238035291524974527337170670501771903874345883693674751019860036191885675759163206548425011548864153048621962187384843530714266512686375338095894607180454714423716538493052988597195281849642338053254326218442145545858615221646169856888420385838290884300906291558561096920218354195557370652958844508083558593314782378198309938776677544048852177462772164368839225036859923142762010277731502099074468359340085347732313023005984397585435130636437247198748017054979536168715823496930734272351084630647589679299976128093750065803654083863398342207726762636460840270142493436936304186314315210259501441980538499520060647948316052078551981432242708210482473039899417237567208346739958944666763728695518089749422455850177957603197149519174712124249026491318968106793692725726635784026156932373807132202778065152106499117432342496968924104057122752204770125557149520187712103283584063180945435823356297729771799250601561416480656209926877916244834436875248634401408943994824857192639244523860745778589448267883792723004665701648802747493876917934511186203183923937470722284622609817365457950248492167264309815414443254791341504970595345102703239166808979881795573350139937608192417887053098789350879946667137832148908176443165532511945201944430196357628041801857905256664099286325625457595798727939210931376078121721944824721394318281141304989855940037889344360067347819850744279598045865342723643101324318969721447983141129236038776168791990737305671335465692698469292655397187497202376404620392398196242091355727544752270122172040169980797801960749538856777055699817110941259701379907109536120668305656215234482890425135962831025969514788291739605528733399939790609769475078316790535404580049866776280081530952015603122713825657522470413574386211076080781779858151628692193858138861793625446053898467786907288372059957120037551172179818581508840938727477785949556872738301547626471418687975493498467006986797445483101120517746581311623407733572407389869149562226255442015501935478776926598958413108810722351289085519866009528315482305942449368287444233631305116006214972566482202852363184014126748168636665287805338688459065901068625911833015062807326127996935067455657149148157841753993483514723359339952342042275108585704728665400686938960667920971293559930306838648526563712738622568302148210465586754743559998043361336509534900065138030678024700328315775154678430530938458470409516726483186217694158473472284107413708079181497342690986205608875154048978764290380549861952334610308628134894333378668550237633486158001330316381926907643715835529863574131587054477689452054337061585825153138345519449089293630084936487808124334837874455920872374032576368969858422134469829142463941663516398309810703690219472129628879795794766306411462473767672002104564821441353986569426221418786490014876398138235514627899931234726270679781546165161904431413428654125798522222665056045189038299415668485092189644843341188917795777214100836504248891389057093089579143176210418733087352754626805855178315259034528980913497327422162172090465610663941974175581882213644139192759103790800001035773344564523112081573064653698316999013376738533359442033093728178513217114240047024282916629848675781384244205683186099770594089315684047649555701912141409304339429335760030053836362222547799746145627453880259824962266402405988599586569930941440490572168563543545958887943450221563947898544827011336034719534177406735300783942117760891020444086291952116314968800944259560912334762204810547931143803005530765509013165249911535189424496343964585018367864691209386780128956088158653501804404517132953510706377366581334878990830712389627012336888641407395187136916006624842455194263132668476743021906155234584163442879539999781024186693091520222726911224759715307513102424513531059805145208226031230187970050168736588118288263070924841188248789948916329831832557192719046409822369259897149533399764667722243974620291843843080536012452888526177446307953318541387270403302060463670699605651650727930932415473522752229165750758533095558895084764138204100004998553309078186591028950177540736635966421849130947716717667562672745592229190242432707300610244627875692244192439029078921955130958174492724090641047870848230519952790550342116653860820633566799838474269062881864076387752912216378520268253000110588781332360567066605746582966031243865053042056257853428029459746806049106025364896693125462605480329328202787734036430600719874812363685395722688109300730073712019863577793370544062662033819018454704625369231531738419200545798467667433299044507079335650042351745357369322932462973496716497938517565893670098422211928498148961354864975922764678369636780063546706971820924824867423102335511961122842553544098607426289697332720684272457012897538213409681036942207900392225778753012169993883368524582453529386881908215633965277627549217135291882155063298083722687165403510948280955137048455299237449682005299086424289385611794167216800829810950765537866747827170226276628105694926378226708616239491489925950386341103609184304646737277243225067034417458200290646825836842636748752639343564601190519632642643415776007043854978140613058886204223637382846675684164466528279855681442898632593019460072437708592765812915485200682520832686033515503387774669690425065262888723897298990434296066521270788797967792684581763669783387628104149323695211671265952620298884748581071175002192328848838541433931268239378044951167016592009581653872890209107048296860862911050761209084115157278345521748316598785550515849344121408847559138063485406939112987294245734582350359339824622145651362722292026269983132854254912686144059534142149619663954677265824601116035265769583020217418243857761529695828908849381962427003391592106005388780961727912068503724460084063860421361883171255336457242370211764206171467209453931584227717419980173645255579980079737136431098314078947696358293244771668645816060056136579960921442790618409470350800154909452420110899890155340499018344545700167579993186518965361099428149354662832163070848459592470930419545714321471979505403332187490401691158203425271570956452081470145865970459570242718549783235229627049176368856496552781143555101278691410648420192079622003988024891050277852110760284947187636247077426642730843598639567538769543678425452070594447203495946860933104743762585795396379163713503609420396642364370019782896218988613208413024574892458878344323076972337450659983307333900872469637615375215027616651962305221530014001036908318895291514566270015485623961489274884092635753288347953517763629632465154288235105228831499903305007821014031603177362655192499522047937377205106127115048860603090206720000000000,1.292472156,5.438254501,6.730726657000001,629003,1226963,705337,1471261,115161,516732,1125234,3348130,22764,16,2.341518837,2.568683318,4.910202155,274346,344673,278928,364829,4581,390152,901708,1773967
0,0.017931701,3,4,2,2,3,4,2,2,0,1,0,1,0,1,0.002913777,0.034256947,0.037170724,3,4,2,2,0,1,0,2,0,1,0.003333626,0.033732037,0.037065663000000006,3,4,2,2,0,1,0,2
608,0.339905852,4582,22401,4675,28065,1721,16044,1777,18660,1007,23792,46970,85177,1874,10131881791854172194384078390250521128559903783017833362096659203099033036768280617943040000,0.042515300000000006,0.163766599,0.20628189900000002,1721,10301,1777,12271,889,4989,10360,30711,178,1,0.063365789,0.08516082200000001,0.148526611,1609,2749,1643,3108,70,3398,7509,13996
357,0.38740752500000003,2249,13140,2388,17148,843,10607,920,13735,668,23046,49700,80275,1018,189734108596899834765263192711389276410998608166691070908825600,0.031402183,0.12337239800000001,0.15477458100000002,843,7237,920,8820,516,4312,9517,24878,83,1,0.044432762,0.08035787000000001,0.12479063200000001,437,1048,436,1252,10,2260,5636,7727
6948,2.174695867,73384,257386,82062,321474,26315,179875,29256,205071,11554,155973,304543,719883,40847,243431093037325645387719497768510445292357171139799947450803250467980093518377981274762386996975365602878279268543702371891289002782072809603057716312356315238530238911279169211860109773247474776989899297780691182839492881114450321467618666779706034079748507168218638071874779210002221419670423942631423005781202220502169302178142455625097259036656093949454343719887207505410026924857342219675976825408617879474893459577719649723574094480204502078463716475207155477053721956373570996677740285033077864402029855679739609631122672937799290866857654158330653765712709523336582561573405837005349853966181118137336394349024841126480985444885056463544892835227484521191917957727416423955006836498078755875206519290769423275866673278478492350253791953494397530910149994572878937682615872373106499434298899378556047736441609068461034653734173887025577874762168665871922698529482721076651317939809198725838344825598375166842805363231652822946539929199688963113058332167719694201149822408326717195750018696398975281982907127040800870493742614450383058820249142013922316950065938274110305479336704505878137299584714890086624052855996425570205989347944038400000000000000000000000000000000000000000000000000000000000000000000000000000,0.267654183,1.242643855,1.5102980380000002,26315,112923,29256,136728,10597,35959,77330,278837,1126,64,0.7159140500000001,0.43834550600000005,1.154259556,12535,17563,12785,19075,368,20275,48969,90637
28006,5.293005614,251279,637931,264941,766656,76690,419051,82146,490078,29314,457507,864359,1943177,72467,65245311602597357580339563471220654703209327150994872104218202190092385914696861360210970953053038508128142222298758519066611368006567321858638568944012698001221895223103874059908822016428618217319958028292383025006912942261204860161923672609591020422697830506335780317183922623923660352564366378748255112499072050963371188753237081670383471016173685964005120065055132206593293619386143432644331954530191082211836274195927983004429913251558852770045668723755201921161266230194298170704671955166985343512156175846312915318022148938203613875688564310783659206337747953115230374275767428949057179681725888122447060542462068613995707695065177366893306378565839072333462348431444030972630515214381531608781253924049226700506927283199015411516653888261947477116326265929187339686428000741291857859534098950687977332638581216739142617761568131780100124617863790635135974833614658394596981280136138782035858026210037907465040258335384051423656798539991027280645212174504806708524247493346106475064731356819253309585555484081120618322370906955838506786929383388450681276244016481033748301033472826178021944342974556780936107435675434463990884021234804189111345809432463094446409970784950110935157340406093801752202084274784649693283905373893920746288392711532367023837031213654557257430678791378481401156405279635753187549414414684080496917502260123709528677163850899949737364545484489052856933763683573690586076607353105108296315769710694359377286554719348584285708610103809693674402761614513017398186090124573988796809129393187051928336024566040460617429584728798029591123991416621271668374135985747844286112138389805766432022608820178336926500684057143328351178794356886045685173657720133635309325406567790162730055908115515581098454810060341506856973036351910953802871276369420371743073020097068585379405299674065626514556811303019714582442981273177244987897887250858724284550290359456559562230733809085269754886533913385608301263266434234379514078601208465433812066815984179504104211975502589324524913149409456585146050157757110027179575669457095165173512973681496513263426977368408104643861811668189128814325639373320216523027968355856567717769397449998770375188425758767067403773167264713143846655307146088929935377545262848966231870724006451883623510821007978784301572983745175190325731614673242174963981491207835186771440721612891306150442036546507967541852811072662871285116930115011574432552314255760901370491574548089560386091119373222772611196321321920361199401077651671718297600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.56244452,2.364347035,2.9267915550000003,76690,307873,82146,372778,27494,110969,263131,882035,3654,262144,0.72279746,0.812482543,1.535280003,53750,66141,54749,71213,1231,77905,202918,384583
151,0.051794556000000005,1080,4735,1136,5915,431,3589,461,4371,257,7306,14348,24274,371,110238539957183070559272960,0.019431294,0.091874627,0.111305921,431,2513,461,3045,223,1285,2626,7227,38,1,0.030084296000000003,0.073814507,0.10389880300000001,274,491,273,552,10,656,1509,2500
3880,1.65828792,40724,172259,43830,216114,20457,134450,22309,160523,10163,126527,254732,562793,13767,2304622247875512357469065597094184336420666987182014281359035225896323752347315745437269134618543232103947368788499442864499648129602986493413864730645236594018133238654231469959446652172496256788280347279527139270021528752514609359298425013147578975119028922092445709667942043898018682751067923497227747236321568534475514876386831549215849505973840624221502493506407897973220853457696325967410295179506904084177772868760332152400114543872332375805018296359967075177377789536775018203364807895913807996470343459209755498678046592860160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.213657549,0.535028312,0.748685861,20457,100209,22309,124314,9684,30557,69229,266889,1006,1,0.24313642900000002,0.467223319,0.710359748,15156,19665,16055,21959,820,21781,53384,102240
172,0.060777080000000004,1448,5850,1516,7305,705,4494,748,5434,329,9205,18407,30411,396,10878803285248329331507200,0.019369665,0.095304941,0.11467460600000001,705,3104,748,3736,274,1487,3084,9190,57,1,0.029459297000000002,0.071484552,0.100943849,556,809,570,889,21,878,1966,3720
685,0.544038647,5705,22357,5862,27697,2928,17570,3008,21304,1059,35542,70135,120523,1219,9727366837907522414396223177275678338928775943420542257473658144828266905600000,0.04763392,0.130442105,0.178076025,2928,11955,3008,14148,824,7445,16494,43478,265,1,0.065053674,0.0834088,0.148462474,2684,3586,2712,3869,27,4210,10663,19736
418,0.20122830700000002,2739,13876,2785,17358,845,10378,869,12441,706,13029,25884,50338,1730,4516684965081410533202033479707351468919403637108770123688281634944198881962885120000,0.039470743,0.11560170300000001,0.155072446,845,7095,869,8553,624,2589,5335,18932,92,1,0.056060315000000006,0.076405212,0.132465527,772,1177,781,1302,20,1403,3207,5979
237,0.15035219700000002,1828,5963,1871,7224,863,4462,882,5275,239,10438,19974,33876,514,248190706947880379106529860648960,0.022221788000000003,0.09750992900000001,0.119731717,863,2951,882,3464,201,1999,4560,10947,77,1,0.033712814,0.068637976,0.10235079000000001,794,1022,798,1091,5,1230,3204,5912
12572,3.53891107,97022,435687,100874,553168,35465,315545,37456,377519,19354,322020,652214,1429229,80820,14645843134716129310597441520180659894131354381056497772831931768731233540069428797143389563472813055327519466863862312530504951001376481805056490140124252919916762959617151930305879083419029607199470383259296956646526196414086461224770494737643700118372107744549341089515127899127070422311863734528112444294886002453884202664778054110908094015099906833278225754695969411625717330973120203083966898690867235386405647926911443130888754998394028490834025022560419239778754096562748905453862678383602833172873281281234147306254628125416997774520533216967299810915113556880927567140040711002138157559317943439738011023081801627599230472974297030322869271476717966859147681796884196923916603442534672204834261746590423231762301674873888759296729994559805114159834742579090593966042684886675480345375704145010755323281760286105283103899222219445761199200409716744838627007886708771902418183273116670586635276336137890903616165103068352140410254907347102345902197804819074829734548069973703944292361651065997519652793884832404274925362607545828381159058394860592559523609588084246088855360520001700394628434617377783444230486143777780571078965842678523296861854569921964247333715918523212454792995107403107341011180613026500132710100494103976340498735970258918301706009453371954730634003615967007682375298580824595074616109740244998630884186996055407117502348759894755148141157100578952778243470659576558981267211368781813635428116944370932054064590293971420349800916154914876583046544145351562632852568247142790481747933426873646950228434448818829724189380409900603427565039189635454035721476375610198512418429035128333196876331652997971291285696522333765631366093356905593498181859282328579118096011156415622594791623791247204081104113144265232856496089815664575794092881385148945290062939654270389658887187307224376950268812894213890952158604717389535275955237376790850949905098449797525031575707855249052420965377483864126989486029348400356488250580221689875079650257351847755550554721882795216120942868829296649612442440122225347614527112905107961078045923021463218167527420993078279099738500745823088363068798111146572421225520985805923690487874765561275220963614554088725540029066840697631407520405508053502064293536126147388538151120473776061602450797798728138752000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5167328210000001,2.463469238,2.9802020590000002,35465,211748,37456,253740,16479,85777,186078,622294,2401,1,0.8270812500000001,0.787197169,1.6142784190000001,28660,37821,29363,41713,669,53120,126029,230749
